,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
2842,BIG CONE euro 6 - CAQUI ,7099609,,Linha,,0.0,58.0,36.0,0.0,0.0,1.0,1.73,43.27,43.27,0.0,,,11,2020,11-2020,3971235425
2843,BIG CONE euro 8 - AZUL PISCINA,7099610,,Linha,,1.0,58.0,36.0,36.0,58.0,,,,,,,,11,2020,11-2020,1930206352
2844,"RESINA DIVINO 7,5X9,5",7099611,,RESINAS,,1.0,4.5,2.2,2.2,4.5,1.0,0.24,4.26,4.26,0.0,,,11,2020,11-2020,8663289995
2845,CONJUNTO DE PÉ 5X3,7099612,,RESINAS,,1.0,9.5,4.7,4.7,9.5,,,,,,,,11,2020,11-2020,838088789
2846,RESINA DIVINO ENTALHADO P,7099613,,RESINAS,,0.0,5.5,2.6,0.0,0.0,,,,,,,,11,2020,11-2020,4551247947
2847,RESINA DIVINO GRANDE,7099614,,RESINAS,,1.0,12.0,5.7,5.7,12.0,,,,,,,,11,2020,11-2020,6914035296
2848,RESINA DIVINO C ASA DE ANJO,7099615,,RESINAS,,0.0,4.8,2.6,0.0,0.0,1.0,0.26,4.54,4.54,0.0,,,11,2020,11-2020,5103405654
2849,RESINA DIVINO MINI C/2,7099616,,RESINAS,,2.0,3.5,1.8,3.6,7.0,3.0,0.65,9.85,9.85,0.0,,,11,2020,11-2020,5114779748
2850,RESINA DIVINOMINI C/3,7099617,,RESINAS,,0.0,2.7,1.35,0.0,0.0,,,,,,,,11,2020,11-2020,8932750765
2851,RESINA DIVINOPOMBINHA C/2,7099618,,RESINAS,,0.0,2.9,1.45,0.0,0.0,,,,,,,,11,2020,11-2020,962988133
2852,GUIRLANDA LASER 10CM,7099619,,MDF,,2.0,4.9,2.9,5.8,9.8,,,,,,,,11,2020,11-2020,2880696831
2853,CABIDE LASER PORTA LAÇOS,7099620,,MDF,,2.0,9.8,4.9,9.8,19.6,,,,,,,,11,2020,11-2020,2189386520
2854,CABIDE LASER MEUS LACINHOS,7099621,,MDF,,2.0,11.8,5.9,11.8,23.6,,,,,,,,11,2020,11-2020,1402110248
2855,GUIRLANDA LASER BOTA DE NATAL,7099622,,MDF,,1.0,27.8,13.9,13.9,27.8,,,,,,,,11,2020,11-2020,9643794267
2856,MINIATURA LASER ARVORE DE NATAL,7099623,,MDF,,1.0,17.8,8.9,8.9,17.8,1.0,0.0,17.8,17.8,0.0,,,11,2020,11-2020,147053406
2857,GUIRLANDA LASER MENINO JESUS E ANJO,7099624,,MDF,,1.0,25.8,12.9,12.9,25.8,,,,,,,,11,2020,11-2020,4380392917
2858,TAMPA E BASE P MAX CROCHÊ,7099625,,MDF,,1.0,14.0,7.0,7.0,14.0,,,,,,,,11,2020,11-2020,3421821814
2859,APLIQUE LASER MANDALA 12X12,7099626,,MDF,,2.0,9.5,4.85,9.7,19.0,,,,,,,,11,2020,11-2020,1381528685
2860,BASE P MAX CROCHE RETANGULAR,7099627,,MDF,,0.0,5.0,2.5,0.0,0.0,,,,,,,,11,2020,11-2020,1484864579
2861,TAMPA MAX CROCHE REDONDA,7099628,,MDF,,0.0,3.0,1.5,0.0,0.0,,,,,,,,11,2020,11-2020,303816510
2862,BASE P MAX CROCHE RETANGULAR ,7099629,,MDF,,1.0,4.5,2.1,2.1,4.5,,,,,,,,11,2020,11-2020,1153067862
2863,APLIQUE LASE BLASÃO 11X14,7099630,,MDF,,3.0,7.0,3.5,10.5,21.0,,,,,,,,11,2020,11-2020,8944134110
2864,APLIQUE LASER MANDALA 12X12,7099631,,MDF,,2.0,4.25,2.05,4.1,8.5,,,,,,,,11,2020,11-2020,5157949071
2865,APLIQUE LASER MANDALA PÁSSARO,7099632,,MDF,,1.0,7.0,3.5,3.5,7.0,,,,,,,,11,2020,11-2020,7558882879
2866,APLIQUE LASER BRASÃO PÁSSARO 14X12,7099633,,MDF,,0.0,7.0,3.5,0.0,0.0,2.0,0.0,14.0,14.0,0.0,,,11,2020,11-2020,824703862
2867,APLIQUE LASER CANTONEIRA FLORES 13,7099634,,MDF,,2.0,3.25,1.6,3.2,6.5,,,,,,,,11,2020,11-2020,1917829706
2868,APLIQUE LASER REDONDO,7099635,,MDF,,1.0,3.0,1.5,1.5,3.0,,,,,,,,11,2020,11-2020,1630160436
2869,APLIQUE LASER CANTONEIIRA FLOR 10,7099636,,MDF,,2.0,2.7,1.35,2.7,5.4,,,,,,,,11,2020,11-2020,1275041562
2870,APLIQUE LASER GAIOLA N4 9X12,7099637,,MDF,,2.0,4.5,2.2,4.4,9.0,,,,,,,,11,2020,11-2020,2017972741
2871,APLIQUE LASER GAIOLA C PASSARINHO,7099638,,MDF,,2.0,2.5,1.1,2.2,5.0,,,,,,,,11,2020,11-2020,2418022711
2872,APLIQUE LASER JEEP,7099639,,MDF,,1.0,3.8,1.9,1.9,3.8,,,,,,,,11,2020,11-2020,1017108821
2873,APLIQUE LASER MOTO,7099640,,MDF,,0.0,3.5,1.7,0.0,0.0,1.0,0.0,3.5,3.5,0.0,,,11,2020,11-2020,9605378727
2874,APLIQUE LASER ROSA C FOLHA,7099641,,MDF,,0.0,2.6,1.3,0.0,0.0,,,,,,,,11,2020,11-2020,3434984613
2875,APLIQUE LASER GAIOLA N2 C PASSAR,7099642,,MDF,,2.0,1.5,0.75,1.5,3.0,,,,,,,,11,2020,11-2020,8216831816
2876,APLIQUE LASER XICARA 6X7,7099643,,MDF,,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,,,11,2020,11-2020,7773003240
2877,APLIQUE LASER CANTONEIRA COLONIAL,7099644,,MDF,,0.0,2.8,1.3,0.0,0.0,1.0,0.0,2.8,2.8,0.0,,,11,2020,11-2020,7653426026
2878,APLIQUE LASER HEIRAS,7099645,,MDF,,0.0,3.8,1.9,0.0,0.0,,,,,,,,11,2020,11-2020,905899934
2879,APLIQUE LASER PARIS,7099646,,MDF,,2.0,5.0,2.5,5.0,10.0,,,,,,,,11,2020,11-2020,7611663967
2880,APLIQUE LASER TESOURA,7099647,,MDF,,2.0,1.0,0.5,1.0,2.0,,,,,,,,11,2020,11-2020,9527997233
2881,APLIQUE LASER ANCORA,7099648,,MDF,,3.0,1.25,0.6,1.8,3.75,,,,,,,,11,2020,11-2020,4445496158
2882,APLIQUE LASER DIVINO ,7099649,,MDF,,0.0,1.6,0.8,0.0,0.0,,,,,,,,11,2020,11-2020,2037955019
2883,APLIQUE LASER JANELA,7099650,,MDF,,1.0,2.0,1.0,1.0,2.0,,,,,,,,11,2020,11-2020,4504033963
2884,APLIQUE LASE FOTOS,7099651,,MDF,,2.0,1.6,0.8,1.6,3.2,,,,,,,,11,2020,11-2020,266124641
2885,APLIQUE LASER CONDIMENTOS,7099652,,MDF,,2.0,3.5,1.6,3.2,7.0,,,,,,,,11,2020,11-2020,5050428635
2886,APLIQUE LASER BANHEIRO,7099653,,MDF,,3.0,2.5,1.05,3.15,7.5,,,,,,,,11,2020,11-2020,677543718
2887,APLIQUE LASER COZINHA,7099654,,MDF,,2.0,2.0,0.9,1.8,4.0,,,,,,,,11,2020,11-2020,4996957510
2888,APLIQUE LASER FEMININO,7099655,,MDF,,2.0,2.5,1.2,2.4,5.0,,,,,,,,11,2020,11-2020,6293622027
2889,APLIQUE LASER MANICURE,7099656,,MDF,,1.0,2.6,1.3,1.3,2.6,,,,,,,,11,2020,11-2020,9917456266
2890,APLIQUE LASER CARTAS,7099657,,MDF,,2.0,2.0,1.0,2.0,4.0,,,,,,,,11,2020,11-2020,3756228519
2891,APLIQUE LASER REMEDIOS,7099658,,MDF,,1.0,2.25,1.1,1.1,2.25,,,,,,,,11,2020,11-2020,6895214209
2892,APLIQUE LASER COSTURA,7099659,,MDF,,1.0,2.0,1.0,1.0,2.0,,,,,,,,11,2020,11-2020,2509071401
2893,APLIQUE LASER ELE,7099660,,MDF,,2.0,1.25,0.55,1.1,2.5,,,,,,,,11,2020,11-2020,4575373372
2894,APLIQUE LASER ELA,7099661,,MDF,,3.0,1.25,0.55,1.65,3.75,,,,,,,,11,2020,11-2020,2320231572
2895,APLIQUE LASER EU,7099662,,MDF,,2.0,1.0,0.5,1.0,2.0,,,,,,,,11,2020,11-2020,6787362698
2896,CONJUNTO DE PÉ GESSO 4X3,7099663,,RESINAS,,2.0,8.8,4.4,8.8,17.6,,,,,,,,11,2020,11-2020,8910372220
2897,ALÇA QUADRADA G OURO VELHO,7099664,,FERRAGENS,,10.0,8.0,4.0,40.0,80.0,,,,,,,,11,2020,11-2020,6652611440
2898,RECORTE LETRA 18CM- L,7099665,,MDF,,4.0,6.5,3.0,12.0,26.0,,,,,,,,11,2020,11-2020,8952387441
2899,RECORTE LETRA 18CM- I,7099666,,MDF,,4.0,6.5,3.0,12.0,26.0,,,,,,,,11,2020,11-2020,9488253423
2900,RECORTE LETRA 18CM- E,7099667,,MDF,,3.0,6.8,3.0,9.0,20.4,,,,,,,,11,2020,11-2020,45646754
2901,RECORTE LETRA 12CM- J,7099668,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,11,2020,11-2020,7402129566
2902,RECORTE LETRA 12CM- T,7099669,,MDF,,0.0,4.5,1.5,0.0,0.0,,,,,,,,11,2020,11-2020,1992269654
2903,APLIQUE LASER CHÁ,7099670,,MDF,,2.0,2.0,1.0,2.0,4.0,,,,,,,,11,2020,11-2020,8682906879
2904,APLIQUE LASER PUXA SACO,7099671,,MDF,,1.0,4.0,2.0,2.0,4.0,,,,,,,,11,2020,11-2020,9979572867
2905,APLIQUE LASER FOTOS,7099672,,MDF,,1.0,2.4,1.2,1.2,2.4,,,,,,,,11,2020,11-2020,6172743757
2906,APLIQUE LASER SOPA,7099673,,MDF,,1.0,2.4,1.2,1.2,2.4,,,,,,,,11,2020,11-2020,9139749199
2907,APLIQUE LASER MENINA,7099674,,MDF,,2.0,2.0,1.0,2.0,4.0,,,,,,,,11,2020,11-2020,8771718172
2908,APLIQUE LASER BARCO,7099675,,MDF,,2.0,2.5,1.25,2.5,5.0,,,,,,,,11,2020,11-2020,8474741468
2909,APLIQUE LASER GIRAFA,7099676,,MDF,,1.0,4.9,2.5,2.5,4.9,,,,,,,,11,2020,11-2020,3707344648
2910,BATEDOR ESPUMA,7099677,,PAPELARIA,,0.0,4.5,2.4,0.0,0.0,,,,,,,,11,2020,11-2020,7695499776
2911,RECORTE LETRA COUTRY 3CM- A,7099678,,MDF,,23.0,1.0,0.5,11.5,23.0,,,,,,,,11,2020,11-2020,8227842147
2912,PAPEL DECOUPAGE PD1-078,7099679,,PAPELARIA,,7.0,4.0,2.0,14.0,28.0,,,,,,,,11,2020,11-2020,7006655538
2913,PAPEL DECOUPAGE - PD-015,7099680,,PAPELARIA,,3.0,4.0,2.0,6.0,12.0,,,,,,,,11,2020,11-2020,8303004667
2914,PAPEL DECOUPAGE - PD-235,7099681,,PAPELARIA,,9.0,4.0,2.0,18.0,36.0,,,,,,,,11,2020,11-2020,8579079761
2915,PAPEL DECOUPAGE - PD-885,7099682,,PAPELARIA,,7.0,4.0,2.0,14.0,28.0,,,,,,,,11,2020,11-2020,1834013522
2916,APARADOR COLONIAL 2 GAV ,7099683,,MDF,,1.0,125.0,61.5,61.5,125.0,,,,,,,,11,2020,11-2020,6880344638
2917,CASA DE BONECA LASER G,7099684,,MDF,,0.0,140.0,70.0,0.0,0.0,1.0,0.0,140.0,140.0,0.0,,,11,2020,11-2020,5680052802
2918,CRIADO 2 GAV PEQUENO,7099685,,MDF,,0.0,68.0,33.0,0.0,0.0,,,,,,,,11,2020,11-2020,5704535514
2919,RECORTE ROSA G,7099686,,MDF,,0.0,48.0,23.0,0.0,0.0,,,,,,,,11,2020,11-2020,1202335517
2920,MURAL LASER FAMILIA 11 FOTOS,7099687,,MDF,,1.0,85.0,47.9,47.9,85.0,,,,,,,,11,2020,11-2020,9728457068
2921,RECORTE MOTO G,7099688,,MDF,,1.0,40.0,20.0,20.0,40.0,,,,,,,,11,2020,11-2020,441794138
2922,CRIADO 3 G TRABALHADO,7099689,,MDF,,2.0,125.0,51.0,102.0,250.0,,,,,,,,11,2020,11-2020,3248643451
2923,FLOREIRA REDONDA G,7099690,,MDF,,1.0,45.0,20.4,20.4,45.0,1.0,3.85,41.15,41.15,0.0,,,11,2020,11-2020,5297101609
2924,QUADRO P/ HOT WHEELS 35 CARROS,7099691,,MDF,,1.0,38.0,17.5,17.5,38.0,,,,,,,,11,2020,11-2020,176486548
2925,PLACA REDONDA 33DIAMETRO,7099692,,MDF,,17.0,5.8,2.9,49.3,98.6,1.0,0.0,5.8,5.8,0.0,,,11,2020,11-2020,3283710504
2926,ORGANIZADOR C/ 4 GAV,7099693,,MDF,,1.0,180.0,99.0,99.0,180.0,,,,,,,,11,2020,11-2020,805458150
2927,SOUSPLAT REDONDO,7099694,,MDF,,8.0,8.6,4.3,34.4,68.8,,,,,,,,11,2020,11-2020,8999678017
2928,CX TAMPA DE SAPATO VASADO BRASÃO,7099695,,MDF,,3.0,27.5,13.9,41.7,82.5,,,,,,,,11,2020,11-2020,2835145071
2929,CABIDE 12MM G,7099696,,MDF,,7.0,13.0,6.5,45.5,91.0,,,,,,,,11,2020,11-2020,4505965165
2930,PLACA CASAMENTO LASER,7099697,,MDF,,3.0,17.8,8.9,26.7,53.4,,,,,,,,11,2020,11-2020,9568548201
2931,SOUSPLAT LASER ,7099698,,MDF,,7.0,13.8,6.9,48.3,96.6,,,,,,,,11,2020,11-2020,6951005506
2932,CX PASSA FITA 36X24,7099699,,MDF,,1.0,29.8,14.9,14.9,29.8,,,,,,,,11,2020,11-2020,4648547918
2933,CX TAMPA DE SAPATO 30X20X7,7099700,,MDF,,1.0,13.5,6.2,6.2,13.5,1.0,0.0,13.5,13.5,0.0,,,11,2020,11-2020,4153165288
2934,PASTA C/ ELÁSTICO,7099701,,MDF,,1.0,19.8,9.9,9.9,19.8,,,,,,,,11,2020,11-2020,3270651230
2935,FRASQUEIRA C/ FECHO 17X17,7099702,,MDF,,0.0,18.0,9.0,0.0,0.0,,,,,,,,11,2020,11-2020,5191022350
2936,FRASQUEIRA C/ FECHO G,7099703,,MDF,,1.0,37.8,17.0,17.0,37.8,,,,,,,,11,2020,11-2020,308411856
2937,FRASQUEIRA M,7099704,,MDF,,1.0,23.8,11.9,11.9,23.8,,,,,,,,11,2020,11-2020,4553371682
2938,URNA P,7099705,,MDF,,0.0,19.8,9.9,0.0,0.0,,,,,,,,11,2020,11-2020,771905774
2939,URNA G,7099706,,MDF,,1.0,29.8,14.9,14.9,29.8,,,,,,,,11,2020,11-2020,9848190189
2940,PORTA PANETONE TAMPA NEVE,7099707,,MDF,,0.0,9.8,4.8,0.0,0.0,,,,,,,,11,2020,11-2020,3231221348
2941,PLACA REDONDA 33 DIAMETRO,7099708,,MDF,,16.0,5.8,2.9,46.4,92.8,2.0,0.0,11.6,11.6,0.0,,,11,2020,11-2020,8824674338
2942,CX SUCO VASADA LASER,7099709,,MDF,,1.0,7.0,3.5,3.5,7.0,,,,,,,,11,2020,11-2020,4096350406
2943,CX BIJU VASADA LASER,7099710,,MDF,,1.0,17.9,8.9,8.9,17.9,,,,,,,,11,2020,11-2020,718770460
2944,CX TAMPA SAPATO 22X12X5,7099711,,MDF,,2.0,6.0,2.55,5.1,12.0,,,,,,,,11,2020,11-2020,4929988944
2945,CX TAMPA SAPATO 25X15X9,7099712,,MDF,,0.0,9.9,4.2,0.0,0.0,,,,,,,,11,2020,11-2020,2350063868
2946,CX TAMPA DE SAPATO 30X15X15,7099713,,MDF,,0.0,12.0,5.5,0.0,0.0,1.0,0.0,12.0,12.0,0.0,,,11,2020,11-2020,2400572202
2947,CX TAMPA DE SAPATO 40X40X10,7099714,,MDF,,1.0,29.0,14.5,14.5,29.0,,,,,,,,11,2020,11-2020,654358450
2948,CX TAMPA SAPATO 30X30X7,7099715,,MDF,,0.0,15.0,6.5,0.0,0.0,,,,,,,,11,2020,11-2020,3929355244
2949,MESA REDONDA S/ GAV,7099716,,MDF,,1.0,78.0,37.4,37.4,78.0,,,,,,,,11,2020,11-2020,2614895935
2950,CX TAMPA SAPATO 27X21X16,7099717,,MDF,,2.0,22.0,11.0,22.0,44.0,,,,,,,,11,2020,11-2020,555087344
2951,CX TAMPA SAPATO 10X10X5,7099718,,MDF,,1.0,3.0,1.5,1.5,3.0,,,,,,,,11,2020,11-2020,5419824713
2952,CX REDONDA M,7099719,,MDF,,0.0,19.8,9.5,0.0,0.0,1.0,0.0,19.8,19.8,0.0,,,11,2020,11-2020,6333610557
2953,CX REDONDA 25X25,7099720,,MDF,,1.0,23.0,10.5,10.5,23.0,,,,,,,,11,2020,11-2020,215606732
2954,COMODA MINI 3 GAV 60X40,7099721,,MDF,,1.0,145.0,75.0,75.0,145.0,,,,,,,,11,2020,11-2020,8574639206
2955,CRIADOBOMBE 3 GAV,7099722,,MDF,,1.0,145.0,72.0,72.0,145.0,,,,,,,,11,2020,11-2020,5563821590
2956,CRIADO 1 GAV TRABALHADO,7099723,,MDF,,2.0,85.0,37.5,75.0,170.0,,,,,,,,11,2020,11-2020,5183667445
2957,CRIADO APARTAMENTO 3 GAV,7099724,,MDF,,2.0,120.0,51.0,102.0,240.0,,,,,,,,11,2020,11-2020,3631774635
2958,GUIRLANDA LASER 28 CM,7099725,,MDF,,3.0,7.9,3.9,11.7,23.7,,,,,,,,11,2020,11-2020,2895794772
2959,BIOMBO N 1 150X175,7099726,,MDF,,0.0,225.0,139.0,0.0,0.0,,,,,,,,11,2020,11-2020,3960417604
2960,MINI COMODA BIJU COLONIAL,7099727,,MDF,,1.0,38.0,19.5,19.5,38.0,,,,,,,,11,2020,11-2020,9319794593
2961,ABAJUR PASSA FITA ,7099728,,MDF,,0.0,32.0,16.5,0.0,0.0,,,,,,,,11,2020,11-2020,2828289260
2962,PENTEADEIRA JUVENIL C/ CADEIRA ,7099729,,MDF,,0.0,150.0,76.5,0.0,0.0,,,,,,,,11,2020,11-2020,5926194214
2963,COSTURA DRIMA - 6104,7099730,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,11,2020,11-2020,1961061775
2964,AGUARRÁS - 100ML GP,7099731,,PAPELARIA,,1.0,6.8,3.2,3.2,6.8,,,,,,,,11,2020,11-2020,7245046124
2965,TINTA OLEO GATO PRETO 20ML - AZUL CERULIO,7099732,,Tinta,,6.0,6.0,3.9,23.4,36.0,,,,,,,,11,2020,11-2020,3660422177
2966,TERMOCOLANTE,7099733,,aviamento,cm,5000.0,0.12,0.06,300.0,600.0,2.0,0.0,20.0,20.0,0.0,,,11,2020,11-2020,3126204059
2967,AGULHA MAQUINA SINGER 14 -90/14,7099734,,agulhas,,30.0,2.0,1.0,30.0,60.0,,,,,,,,11,2020,11-2020,2909542326
2968,TECIDO 1/4,7099735,,TECIDO,,70.0,6.0,3.0,210.0,420.0,12.0,1.03,70.97,70.97,0.0,,,11,2020,11-2020,1962527094
2969,ELASTICO 29MM BRANCO ,7099736,,aviamento,,0.0,3.0,1.5,0.0,0.0,5.0,0.41,14.59,14.59,0.0,,,11,2020,11-2020,1060806968
2970,"SILICONE 0,7",7099737,,aviamento,,9.0,0.5,0.2,1.8,4.5,,,,,,,,11,2020,11-2020,7814941670
2971,Marcador branco tecido,7099738,,PAPELARIA,,3.0,3.5,2.0,6.0,10.5,,,,,,,,11,2020,11-2020,1657158636
2972,Organizador de remédios plástico heptagonal,7099739,,utilidades,,1.0,11.8,6.0,6.0,11.8,,,,,,,,11,2020,11-2020,3435987712
2973,Organizador de remédios plástico p/ 7 dias,7099740,,utilidades,,1.0,4.5,2.3,2.3,4.5,,,,,,,,11,2020,11-2020,3908441693
2974,STENCIL - STAB2N-004 CROCHÊ NATAL,7099741,,PAPELARIA,,2.0,7.5,4.0,8.0,15.0,,,,,,,,11,2020,11-2020,6427470792
2975,STENCIL -STXX-048 LAR DOCE LAR,7099742,,PAPELARIA,,4.0,7.8,3.4,13.6,31.2,,,,,,,,11,2020,11-2020,7218277115
2976,MASCARAS TRICOLINE,7099743,,ACESSORIO,,15.0,7.0,4.0,60.0,105.0,15.0,28.42,76.58,76.58,0.0,,,11,2020,11-2020,6759377598
2977,ARTE FRANCESA -AFM-036 BON APETIT,7099744,,PAPELARIA,,9.0,7.5,3.0,27.0,67.5,1.0,0.0,7.5,7.5,0.0,,,11,2020,11-2020,7014062003
2978,ARTE FRANCESA -AFQG-090 COZINHA,7099745,,PAPELARIA,,2.0,6.6,3.0,6.0,13.2,,,,,,,,11,2020,11-2020,1102867611
2979,Meada Anchor - 0339,7099746,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,11,2020,11-2020,7261423235
2980,Meada Anchor - 1050,7099747,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,11,2020,11-2020,2959504796
2981,FUCINHO P/ AMICURUMI 12,7099748,,aviamento,,0.0,1.0,0.5,0.0,0.0,,,,,,,,11,2020,11-2020,588099880
2982,PORTA ESMALTE C/ GAVETA,7099749,,MDF,,0.0,14.4,7.8,0.0,0.0,,,,,,,,11,2020,11-2020,3144725931
2983,CADEIRA BALANÇO P/ BONECA,7099750,,MDF,,0.0,25.8,12.6,0.0,0.0,,,,,,,,11,2020,11-2020,7132179622
2984,TECIDO P/ LIMPEZA,7099751,,TECIDO,,16.0,5.0,2.5,40.0,80.0,,,,,,,,11,2020,11-2020,1515422247
2985,TECIDO TRICOLINE BRANCO,7099752,,TECIDO,metro,6.9,23.0,11.0,75.9,158.7,,,,,,,,11,2020,11-2020,2152116567
2986,TECIDO TRICOLINE DINO,7099753,,TECIDO,metro,4.0,23.0,13.5,54.0,92.0,,,,,,,,11,2020,11-2020,9768823227
2987,TECIDO TRICOLINE NATAL,7099754,,TECIDO,metro,13.0,24.0,13.5,175.5,312.0,2.0,0.0,46.0,46.0,0.0,,,11,2020,11-2020,2724304018
2988,TECIDO TRICOLINE AZULC/ ARABESCO,7099755,,TECIDO,metro,4.0,23.0,13.5,54.0,92.0,,,,,,,,11,2020,11-2020,4570367916
2989,TECIDO TRICOLINE ZIGUEZAGUE,7099756,,TECIDO,metro,4.0,23.0,13.5,54.0,92.0,,,,,,,,11,2020,11-2020,1802296798
2990,COSTURA DRIMA - 6018,7099757,,Linha,,31.0,2.5,1.2,37.2,77.5,,,,,,,,11,2020,11-2020,1542612021
2991,PASSAMANARIA - BEJE,7099758,,aviamento,metro,12.0,2.5,1.25,15.0,30.0,,,,,,,,11,2020,11-2020,6449162644
2992,FITA CETIM PROGRESSO 0 -209 VERMELHO,7099759,,aviamento,metro,299.0,0.35,0.12,35.88,104.65,,,,,,,,11,2020,11-2020,358114470
2993,ELÁSTICO ROLIÇO BRANCO VENDA METRO,7099761,,aviamento,metro,20.0,1.0,0.45,9.0,20.0,3.0,0.0,3.0,3.0,0.0,,,11,2020,11-2020,2394470798
2994,FITA CETIM PROGRESSO 0 - 303 PINK,7099762,,aviamento,metro,88.0,0.35,0.15,13.2,30.8,,,,,,,,11,2020,11-2020,2775071439
2995,FITA CETIM PROGRESSO 0 -228 OURO,7099763,,aviamento,metro,96.0,0.35,0.15,14.4,33.6,,,,,,,,11,2020,11-2020,4218867614
2996,FITA CETIM PROGRESSO 0 - 240 ROSA,7099764,,aviamento,metro,150.0,0.35,0.15,22.5,52.5,,,,,,,,11,2020,11-2020,8831561994
2997,FITA CETIM PROGRESSO 0 - 310 ROSA ,7099765,,aviamento,metro,97.0,0.35,0.15,14.55,33.95,,,,,,,,11,2020,11-2020,484163802
2998,FITA CETIM PROGRESSO 1 - 038 AMARELO OURO,7099766,,aviamento,metro,140.0,0.35,0.15,21.0,49.0,,,,,,,,11,2020,11-2020,3813088503
2999,FITA CETIM PROGRESSO 1 - 209 VERMELHO,7099767,,aviamento,metro,80.0,0.35,0.15,12.0,28.0,,,,,,,,11,2020,11-2020,5971426511
3000,FITA CETIM PROGRESSO 1 - 228 OURO,7099768,,aviamento,metro,30.0,0.35,0.15,4.5,10.5,,,,,,,,11,2020,11-2020,1137685681
3001,"AGULHA CROCHE TULIP -0  1,75MM",7099769,,agulhas,,12.0,6.0,2.5,30.0,72.0,1.0,0.0,6.0,6.0,0.0,,,11,2020,11-2020,3922379260
3002,CORDÃO ENCERADO GROSSO MARROM,7099770,,aviamento,metro,36.0,1.0,0.5,18.0,36.0,,,,,,,,11,2020,11-2020,1145109860
3003,PORTA CHAVE LASER CARTA 2 ANDARES,7099771,,MDF,,0.0,16.5,8.5,0.0,0.0,,,,,,,,11,2020,11-2020,7072844815
3004,GOMA LACA INCOLOR ,7099772,,PAPELARIA,,10.0,9.8,5.2,52.0,98.0,1.0,0.0,9.8,9.8,0.0,,,11,2020,11-2020,212318785
3005,MALETA C/ ALÇA E FECHO25X28,7099773,,MDF,,0.0,29.0,14.5,0.0,0.0,1.0,0.0,29.0,29.0,0.0,,,11,2020,11-2020,2400324495
3006,MALETA C/ ALÇA E FECHO 28X19,7099774,,MDF,,0.0,34.0,17.0,0.0,0.0,1.0,0.0,34.0,34.0,0.0,,,11,2020,11-2020,1695083576
3007,VASO PP,7099775,,MDF,,3.0,1.8,0.9,2.7,5.4,,,,,,,,11,2020,11-2020,7894058838
3008,VASO P,7099776,,MDF,,5.0,2.6,1.3,6.5,13.0,,,,,,,,11,2020,11-2020,5313198477
3009,VASO M,7099777,,MDF,,10.0,3.5,1.75,17.5,35.0,,,,,,,,11,2020,11-2020,5063869545
3010,PAPEL DECOUPAGE - PD-804 CINEMA RETRÔ,7099778,,PAPELARIA,,10.0,4.0,2.0,20.0,40.0,,,,,,,,11,2020,11-2020,9330595302
3011,TINTA TECIDO ACRILEX 577 TURQUESA,7099779,,Tinta,,9.0,3.8,2.5,22.5,34.2,1.0,0.0,3.5,3.5,0.0,,,11,2020,11-2020,384645403
3012,BOTÃO DE CAMISA COMUM,7099780,,aviamento,,1691.0,0.3,0.15,253.65,507.3,3.0,0.0,0.9,0.9,0.0,,,11,2020,11-2020,8276004308
3013,FITA GORGURÃO 2 - 690 PALHA,7099781,,aviamento,metro,2.0,1.0,0.5,1.0,2.0,,,,,,,,11,2020,11-2020,9185007626
3014,FITA GORGURÃO 2 -PRETO,7099782,,aviamento,metro,5.0,1.0,0.5,2.5,5.0,,,,,,,,11,2020,11-2020,5047397002
3015,APARADOR COLONIAL VAZADO 1 GAV,7099783,,MDF,,1.0,130.0,54.5,54.5,130.0,,,,,,,,11,2020,11-2020,2610155200
3016,MALETA C/ ALÇA E FECHO 34X25,7099784,,MDF,,1.0,35.0,17.5,17.5,35.0,,,,,,,,11,2020,11-2020,5776357470
3017,MALETA C/ ALÇA E FECHO 39X27,7099785,,MDF,,2.0,49.0,24.5,49.0,98.0,,,,,,,,11,2020,11-2020,1635041752
3018,ELASTICO 20MM BRANCO POR METRO,7099786,,aviamento,metro,0.0,1.5,0.7,0.0,0.0,,,,,,,,11,2020,11-2020,4769747292
3019,RECORTE LETRA 1CM COUNTRY- A,7099787,,MDF,,57.0,0.5,0.3,17.1,28.5,,,,,,,,11,2020,11-2020,8646317049
3020,RECORTE LETRA 1CM COUNTRY- B,7099788,,MDF,,42.0,0.5,0.25,10.5,21.0,,,,,,,,11,2020,11-2020,8299453031
3021,RECORTE LETRA 1CM COUNTRY- C,7099789,,MDF,,37.0,0.5,0.25,9.25,18.5,,,,,,,,11,2020,11-2020,8939169340
3022,RECORTE LETRA 1CM COUNTRY- D,7099790,,MDF,,0.0,0.5,0.25,0.0,0.0,,,,,,,,11,2020,11-2020,6459072719
